600212.SH,2010,0.1120,-2.0707
600212.SH,2011,0.0851,-2.3747
600212.SH,2012,0.5170,0.0681
600212.SH,2013,0.3407,-0.6601
600212.SH,2014,0.0860,-2.3630
600212.SH,2015,0.3249,-0.7312
600212.SH,2016,0.0151,-4.1810
600212.SH,2017,0.0868,-2.3532
600213.SH,2008,0.5443,0.1777
600213.SH,2009,0.3789,-0.4942
600213.SH,2010,0.0296,-3.4895
600213.SH,2011,0.0075,-4.8829
600213.SH,2012,0.3917,-0.4402
600213.SH,2013,0.2626,-1.0324
600213.SH,2014,0.0562,-2.8204
600213.SH,2015,0.6452,0.5979
600213.SH,2016,0.0095,-4.6479
600213.SH,2017,0.4083,-0.3710
600215.SH,2008,0.6647,0.6844
600215.SH,2009,0.6364,0.5598
600215.SH,2010,0.0022,-6.1278
600215.SH,2011,0.1101,-2.0902
600215.SH,2012,0.5166,0.0663
600215.SH,2013,0.5745,0.3000
600215.SH,2014,0.2433,-1.1347
600215.SH,2015,0.5764,0.3079
600215.SH,2016,0.0205,-3.8652
600215.SH,2017,0.0737,-2.5310
600216.SH,2008,0.5825,0.3331
600216.SH,2009,0.2365,-1.1721
600216.SH,2010,0.0487,-2.9716
600216.SH,2011,0.0157,-4.1377
600216.SH,2012,0.7039,0.8661
600216.SH,2013,0.2571,-1.0612
600216.SH,2014,0.4826,-0.0696
600216.SH,2015,0.6704,0.7101
600216.SH,2016,0.0359,-3.2911
600216.SH,2017,0.2507,-1.0949
600217.SH,2008,0.5723,0.2913
600217.SH,2009,0.1868,-1.4707
600217.SH,2010,0.0169,-4.0649
600217.SH,2011,0.0224,-3.7742
600217.SH,2012,0.2568,-1.0627
600217.SH,2013,0.3717,-0.5251
600217.SH,2014,0.0218,-3.8030
600217.SH,2015,0.1992,-1.3911
600217.SH,2016,0.0106,-4.5343
600217.SH,2017,0.1033,-2.1613
600218.SH,2008,0.7292,0.9908
600218.SH,2009,0.6542,0.6376
600218.SH,2010,0.0067,-4.9964
600218.SH,2011,0.0709,-2.5735
600218.SH,2012,0.1610,-1.6510
600218.SH,2013,0.3811,-0.4848
600218.SH,2014,0.2661,-1.0143
600218.SH,2015,0.6911,0.8051
600218.SH,2016,0.0034,-5.6770
600218.SH,2017,0.7680,1.1970
600219.SH,2008,0.8163,1.4917
600219.SH,2009,0.6666,0.6930
600219.SH,2010,0.0077,-4.8625
600219.SH,2011,0.0209,-3.8458
600219.SH,2012,0.6317,0.5397
600219.SH,2013,0.7385,1.0384
600219.SH,2014,0.6444,0.5947
600219.SH,2015,0.6594,0.6607
600219.SH,2016,0.0433,-3.0958
600219.SH,2017,0.1093,-2.0982
600220.SH,2008,0.3847,-0.4698
600220.SH,2009,0.6574,0.6518
600220.SH,2010,0.0748,-2.5152
600220.SH,2011,0.0186,-3.9649
600220.SH,2012,0.4388,-0.2458
600220.SH,2013,0.5011,0.0044
600220.SH,2014,0.0373,-3.2501
600220.SH,2015,0.6532,0.6333
600220.SH,2016,0.0097,-4.6227
600220.SH,2017,0.4511,-0.1964
600221.SH,2008,0.6581,0.6550
600221.SH,2009,0.4802,-0.0794
600221.SH,2010,0.0026,-5.9536
600221.SH,2011,0.0107,-4.5291
600221.SH,2012,0.4096,-0.3655
600221.SH,2013,0.3779,-0.4985
600221.SH,2014,0.6905,0.8024
600221.SH,2015,0.6374,0.5642
600221.SH,2016,0.0387,-3.2115
600221.SH,2017,0.3113,-0.7943
600222.SH,2008,0.7565,1.1337
600222.SH,2009,0.2765,-0.9620
600222.SH,2010,0.0440,-3.0794
600222.SH,2011,0.0028,-5.8878
600222.SH,2012,0.5989,0.4011
600222.SH,2013,0.2103,-1.3234
600222.SH,2014,0.2963,-0.8650
600222.SH,2015,0.6907,0.8035
600222.SH,2016,0.0330,-3.3780
600222.SH,2017,0.7003,0.8486
600223.SH,2008,0.2706,-0.9914
600223.SH,2009,0.3512,-0.6135
600223.SH,2010,0.0279,-3.5524
600223.SH,2011,0.0000,-11.6955
600223.SH,2012,0.6753,0.7324
600223.SH,2013,0.6448,0.5964
600223.SH,2014,0.2114,-1.3165
600223.SH,2015,0.6490,0.6148
600223.SH,2016,0.0285,-3.5272
600223.SH,2017,0.5430,0.1723
600225.SH,2009,0.0963,-2.2385
600225.SH,2010,0.0161,-4.1121
600225.SH,2011,0.0251,-3.6580
600225.SH,2012,0.2980,-0.8571
600225.SH,2013,0.2003,-1.3842
600225.SH,2014,0.1487,-1.7448
600225.SH,2015,0.5732,0.2948
600225.SH,2016,0.0928,-2.2803
600225.SH,2017,0.3562,-0.5920
600226.SH,2008,0.8314,1.5959
600226.SH,2009,0.5887,0.3586
600226.SH,2010,0.0240,-3.7042
600226.SH,2011,0.0263,-3.6099
600226.SH,2012,0.5328,0.1314
600226.SH,2013,0.3188,-0.7592
600226.SH,2014,0.2382,-1.1626
600226.SH,2015,0.3088,-0.8055
600226.SH,2016,0.0164,-4.0911
600226.SH,2017,0.2355,-1.1773
600227.SH,2008,0.7828,1.2820
600227.SH,2009,0.6847,0.7752
600227.SH,2010,0.0069,-4.9734
600227.SH,2011,0.0005,-7.6173
600227.SH,2012,0.5902,0.3647
600227.SH,2013,0.4907,-0.0370
600227.SH,2014,0.3204,-0.7519
600227.SH,2015,0.5874,0.3534
600227.SH,2016,0.1000,-2.1974
600227.SH,2017,0.3236,-0.7372
600228.SH,2008,0.5947,0.3834
600228.SH,2009,0.4443,-0.2239
600228.SH,2010,0.0134,-4.2954
600228.SH,2011,0.0150,-4.1816
600228.SH,2012,0.0414,-3.1413
600228.SH,2013,0.0393,-3.1976
600228.SH,2014,0.0405,-3.1655
600228.SH,2015,0.6797,0.7525
600228.SH,2016,0.0048,-5.3275
600228.SH,2017,0.1643,-1.6269
600229.SH,2008,0.5583,0.2344
600229.SH,2009,0.6602,0.6643
600229.SH,2010,0.0172,-4.0463
600229.SH,2011,0.0453,-3.0483
600229.SH,2012,0.2289,-1.2145
600229.SH,2013,0.2204,-1.2632
600229.SH,2014,0.3485,-0.6255
600229.SH,2015,0.6670,0.6945
600229.SH,2016,0.0333,-3.3698
600229.SH,2017,0.5984,0.3986
600230.SH,2008,0.7239,0.9639
600230.SH,2009,0.2080,-1.3369
600230.SH,2010,0.0112,-4.4806
600230.SH,2011,0.0021,-6.1741
600230.SH,2012,0.3821,-0.4807
600230.SH,2013,0.4067,-0.3776
600230.SH,2014,0.4714,-0.1147
600230.SH,2015,0.6922,0.8106
600230.SH,2016,0.0910,-2.3018
600230.SH,2017,0.0388,-3.2099
600231.SH,2008,0.6817,0.7618
600231.SH,2009,0.5857,0.3460
600231.SH,2010,0.0209,-3.8472
600231.SH,2011,0.0149,-4.1892
600231.SH,2012,0.4952,-0.0193
600231.SH,2013,0.2141,-1.3002
600231.SH,2014,0.4991,-0.0036
600231.SH,2015,0.4432,-0.2280
600231.SH,2016,0.2431,-1.1360
600231.SH,2017,0.1215,-1.9781
600232.SH,2008,0.7124,0.9073
600232.SH,2009,0.5239,0.0955
600232.SH,2010,0.0868,-2.3536
600232.SH,2011,0.0455,-3.0439
600232.SH,2012,0.5185,0.0739
600232.SH,2013,0.3078,-0.8105
600232.SH,2014,0.3504,-0.6174
600232.SH,2015,0.1662,-1.6129
600232.SH,2016,0.0054,-5.2125
600232.SH,2017,0.3333,-0.6933
600233.SH,2008,0.6570,0.6498
600233.SH,2009,0.1698,-1.5867
600233.SH,2010,0.0679,-2.6201
600233.SH,2011,0.0589,-2.7714
600233.SH,2012,0.4605,-0.1583
600233.SH,2013,0.1110,-2.0801
600233.SH,2014,0.1611,-1.6504
600233.SH,2015,0.4188,-0.3277
600233.SH,2016,0.0638,-2.6852
600233.SH,2017,0.2243,-1.2409
600234.SH,2008,0.5219,0.0876
600234.SH,2009,0.3534,-0.6041
600234.SH,2010,0.0409,-3.1537
600234.SH,2011,0.0251,-3.6586
600234.SH,2012,0.1504,-1.7313
600234.SH,2013,0.0070,-4.9546
600234.SH,2014,0.0461,-3.0289
600234.SH,2015,0.5465,0.1866
600234.SH,2016,0.0594,-2.7618
600234.SH,2017,0.1024,-2.1706
600235.SH,2008,0.6974,0.8349
600235.SH,2009,0.4838,-0.0647
600235.SH,2010,0.0405,-3.1647
600235.SH,2011,0.0029,-5.8402
600235.SH,2012,0.1340,-1.8660
600235.SH,2013,0.1689,-1.5933
600235.SH,2014,0.3829,-0.4771
600235.SH,2015,0.7398,1.0449
600235.SH,2016,0.0174,-4.0341
600235.SH,2017,0.5359,0.1440
600236.SH,2008,0.5186,0.0744
600236.SH,2009,0.6150,0.4684
600236.SH,2010,0.0001,-8.8841
600236.SH,2011,0.0949,-2.2557
600236.SH,2012,0.1943,-1.4224
600236.SH,2013,0.2711,-0.9891
600236.SH,2014,0.4532,-0.1878
600236.SH,2015,0.7521,1.1096
600236.SH,2016,0.0277,-3.5586
600236.SH,2017,0.2056,-1.3517
600237.SH,2008,0.6710,0.7128
600237.SH,2009,0.4820,-0.0720
600237.SH,2010,0.0096,-4.6327
600237.SH,2011,0.0564,-2.8181
600237.SH,2012,0.6142,0.4649
600237.SH,2013,0.2648,-1.0210
600237.SH,2014,0.4752,-0.0992
600237.SH,2015,0.8143,1.4782
600237.SH,2016,0.2087,-1.3329
600237.SH,2017,0.5921,0.3727
600238.SH,2008,0.5105,0.0420
600238.SH,2009,0.3384,-0.6703
600238.SH,2010,0.1011,-2.1856
600238.SH,2011,0.0881,-2.3372
600238.SH,2012,0.4304,-0.2800
600238.SH,2013,0.2888,-0.9014
600238.SH,2014,0.5140,0.0561
600238.SH,2015,0.6003,0.4067
600238.SH,2016,0.0109,-4.5094
600238.SH,2017,0.2568,-1.0629
600239.SH,2008,0.4610,-0.1565
600239.SH,2009,0.4330,-0.2695
600239.SH,2010,0.0389,-3.2073
600239.SH,2011,0.0043,-5.4485
600239.SH,2012,0.5596,0.2395
600239.SH,2013,0.5395,0.1582
600239.SH,2014,0.3727,-0.5206
600239.SH,2015,0.5597,0.2400
600239.SH,2016,0.0041,-5.4816
600239.SH,2017,0.0990,-2.2085
600240.SH,2008,0.7634,1.1713
600240.SH,2009,0.6675,0.6968
600240.SH,2010,0.0160,-4.1181
600240.SH,2011,0.0291,-3.5084
600240.SH,2012,0.4561,-0.1759
600240.SH,2013,0.2459,-1.1205
600240.SH,2014,0.4530,-0.1885
600240.SH,2015,0.5740,0.2980
600240.SH,2016,0.0932,-2.2747
600240.SH,2017,0.3150,-0.7770
600241.SH,2008,0.4191,-0.3266
600241.SH,2009,0.4398,-0.2420
600241.SH,2010,0.0147,-4.2032
600241.SH,2011,0.0132,-4.3150
600241.SH,2012,0.2423,-1.1402
600241.SH,2013,0.1514,-1.7236
600241.SH,2014,0.3372,-0.6756
600241.SH,2015,0.5608,0.2444
600241.SH,2016,0.1051,-2.1419
600241.SH,2017,0.2147,-1.2971
600242.SH,2009,0.2274,-1.2233
600242.SH,2010,0.0433,-3.0957
600242.SH,2011,0.0072,-4.9272
600242.SH,2012,0.4561,-0.1759
600242.SH,2013,0.1238,-1.9570
600242.SH,2014,0.2657,-1.0166
600242.SH,2015,0.4033,-0.3916
600242.SH,2016,0.0258,-3.6310
600242.SH,2017,0.0529,-2.8840
600243.SH,2008,0.5879,0.3553
600243.SH,2009,0.6056,0.4288
600243.SH,2010,0.0578,-2.7917
600243.SH,2011,0.0330,-3.3776
600243.SH,2012,0.5129,0.0515
600243.SH,2013,0.0374,-3.2484
600243.SH,2014,0.3213,-0.7478
600243.SH,2015,0.7587,1.1457
600243.SH,2016,0.0363,-3.2789
600243.SH,2017,0.2718,-0.9855
600246.SH,2008,0.8313,1.5951
600246.SH,2009,0.4912,-0.0354
600246.SH,2010,0.0216,-3.8148
600246.SH,2011,0.0249,-3.6693
600246.SH,2012,0.7288,0.9886
600246.SH,2013,0.6873,0.7874
600246.SH,2014,0.3773,-0.5011
600246.SH,2015,0.6867,0.7849
600246.SH,2016,0.0144,-4.2278
600246.SH,2017,0.2720,-0.9843
600247.SH,2008,0.6938,0.8179
600247.SH,2009,0.3858,-0.4649
600247.SH,2010,0.0214,-3.8208
600247.SH,2011,0.0003,-8.0190
600247.SH,2012,0.3976,-0.4153
600247.SH,2013,0.1155,-2.0362
600247.SH,2014,0.1784,-1.5270
600247.SH,2015,0.4493,-0.2036
600247.SH,2016,0.0211,-3.8376
600247.SH,2017,0.1644,-1.6260
600248.SH,2008,0.9990,6.9068
600248.SH,2009,0.3264,-0.7245
600248.SH,2010,0.0428,-3.1085
600248.SH,2011,0.0200,-3.8914
600248.SH,2012,0.4755,-0.0980
600248.SH,2013,0.2410,-1.1471
600248.SH,2014,0.1975,-1.4023
600248.SH,2015,0.5559,0.2247
600248.SH,2016,0.0209,-3.8452
600248.SH,2017,0.3635,-0.5602
600249.SH,2008,0.6620,0.6720
600249.SH,2009,0.6227,0.5009
600249.SH,2010,0.0346,-3.3273
600249.SH,2011,0.0057,-5.1684
600249.SH,2012,0.5602,0.2421
600249.SH,2013,0.2705,-0.9922
600249.SH,2014,0.3870,-0.4600
600249.SH,2015,0.7585,1.1442
600249.SH,2016,0.0213,-3.8296
600249.SH,2017,0.1529,-1.7117
600250.SH,2008,0.6893,0.7968
600250.SH,2009,0.2885,-0.9025
600250.SH,2010,0.0376,-3.2424
600250.SH,2011,0.0533,-2.8772
600250.SH,2012,0.2929,-0.8813
600250.SH,2013,0.0811,-2.4272
600250.SH,2014,0.3078,-0.8104
600250.SH,2015,0.7373,1.0322
600250.SH,2016,0.0660,-2.6503
600250.SH,2017,0.3241,-0.7351
600251.SH,2008,0.3653,-0.5524
600251.SH,2009,0.4971,-0.0114
600251.SH,2010,0.0287,-3.5216
600251.SH,2011,0.0670,-2.6341
600251.SH,2012,0.6334,0.5469
600251.SH,2013,0.1507,-1.7294
600251.SH,2014,0.2401,-1.1522
600251.SH,2015,0.7842,1.2904
600251.SH,2016,0.0295,-3.4927
600251.SH,2017,0.3425,-0.6523
600252.SH,2008,0.7394,1.0431
600252.SH,2009,0.1319,-1.8839
600252.SH,2010,0.0125,-4.3721
600252.SH,2011,0.0344,-3.3358
600252.SH,2012,0.3977,-0.4153
600252.SH,2013,0.3990,-0.4096
600252.SH,2014,0.4598,-0.1610
600252.SH,2015,0.2516,-1.0900
600252.SH,2016,0.0884,-2.3330
600252.SH,2017,0.1856,-1.4787
600255.SH,2008,0.7027,0.8603
600255.SH,2009,0.5578,0.2323
600255.SH,2010,0.0061,-5.0954
600255.SH,2011,0.0606,-2.7401
600255.SH,2012,0.6815,0.7606
600255.SH,2013,0.3042,-0.8274
600255.SH,2014,0.2435,-1.1337
600255.SH,2015,0.6128,0.4593
600255.SH,2016,0.0236,-3.7216
600255.SH,2017,0.0416,-3.1371
600256.SH,2008,0.4882,-0.0472
600256.SH,2009,0.4184,-0.3293
600256.SH,2010,0.0479,-2.9890
600256.SH,2011,0.0005,-7.5826
600256.SH,2012,0.3904,-0.4457
600256.SH,2013,0.0879,-2.3391
600256.SH,2014,0.1813,-1.5074
600256.SH,2015,0.6739,0.7257
600256.SH,2016,0.0113,-4.4729
600256.SH,2017,0.1376,-1.8355
600257.SH,2008,0.7396,1.0441
600257.SH,2009,0.6929,0.8137
600257.SH,2010,0.0627,-2.7050
600257.SH,2011,0.0081,-4.8100
600257.SH,2012,0.7224,0.9563
600257.SH,2013,0.2375,-1.1665
600257.SH,2014,0.5801,0.3234
600257.SH,2015,0.5508,0.2039
600257.SH,2016,0.0378,-3.2378
600257.SH,2017,0.6766,0.7380
600258.SH,2008,0.5811,0.3272
600258.SH,2009,0.7041,0.8668
600258.SH,2010,0.0222,-3.7864
600258.SH,2011,0.1224,-1.9702
600258.SH,2012,0.5999,0.4049
600258.SH,2013,0.0938,-2.2675
600258.SH,2014,0.0175,-4.0277
600258.SH,2015,0.0950,-2.2537
600258.SH,2016,0.1423,-1.7966
600258.SH,2017,0.2711,-0.9892
600259.SH,2009,0.1331,-1.8740
600259.SH,2010,0.0226,-3.7663
600259.SH,2011,0.0842,-2.3861
600259.SH,2012,0.5033,0.0131
600259.SH,2013,0.1930,-1.4309
600259.SH,2014,0.4740,-0.1039
600259.SH,2015,0.6783,0.7459
600259.SH,2016,0.0603,-2.7459
600259.SH,2017,0.2198,-1.2668
600260.SH,2008,0.8275,1.5681
600260.SH,2009,0.5835,0.3372
600260.SH,2010,0.0811,-2.4274
600260.SH,2011,0.0050,-5.2936
600260.SH,2012,0.5564,0.2267
600260.SH,2013,0.1819,-1.5038
600260.SH,2014,0.0526,-2.8914
600260.SH,2015,0.6623,0.6737
600260.SH,2016,0.0241,-3.6991
600260.SH,2017,0.3175,-0.7652
600261.SH,2008,0.5767,0.3091
600261.SH,2009,0.4565,-0.1743
600261.SH,2010,0.0435,-3.0902
600261.SH,2011,0.0314,-3.4283
600261.SH,2012,0.4977,-0.0094
600261.SH,2013,0.1131,-2.0595
600261.SH,2014,0.1493,-1.7399
600261.SH,2015,0.5182,0.0730
600261.SH,2016,0.0580,-2.7877
600261.SH,2017,0.4845,-0.0622
600262.SH,2008,0.5844,0.3407
600262.SH,2009,0.3996,-0.4070
600262.SH,2010,0.0219,-3.7978
600262.SH,2011,0.0160,-4.1166
600262.SH,2012,0.5185,0.0741
600262.SH,2013,0.5483,0.1937
600262.SH,2014,0.1044,-2.1494
600262.SH,2015,0.4570,-0.1724
600262.SH,2016,0.1012,-2.1844
600262.SH,2017,0.0835,-2.3960
600265.SH,2008,0.6252,0.5116
600265.SH,2009,0.5613,0.2463
600265.SH,2010,0.0500,-2.9443
600265.SH,2011,0.0471,-3.0063
600265.SH,2012,0.3261,-0.7259
600265.SH,2013,0.0950,-2.2545
600265.SH,2014,0.3813,-0.4842
600265.SH,2015,0.3976,-0.4155
600265.SH,2016,0.0060,-5.1130
600265.SH,2017,0.0201,-3.8884
600266.SH,2008,0.7992,1.3813
600266.SH,2009,0.7715,1.2165
600266.SH,2010,0.0284,-3.5339
600266.SH,2011,0.0002,-8.3706
600266.SH,2012,0.7452,1.0734
600266.SH,2013,0.6364,0.5599
600266.SH,2014,0.5179,0.0717
600266.SH,2015,0.6555,0.6435
600266.SH,2016,0.1411,-1.8063
600266.SH,2017,0.1833,-1.4943
600267.SH,2008,0.5060,0.0241
600267.SH,2009,0.1962,-1.4102
600267.SH,2010,0.0848,-2.3791
600267.SH,2011,0.0337,-3.3561
600267.SH,2012,0.3779,-0.4983
600267.SH,2013,0.2041,-1.3612
600267.SH,2014,0.6368,0.5617
600267.SH,2015,0.7615,1.1611
600267.SH,2016,0.0169,-4.0623
600267.SH,2017,0.3725,-0.5216
600268.SH,2008,0.5688,0.2771
600268.SH,2009,0.2386,-1.1603
600268.SH,2010,0.0740,-2.5275
600268.SH,2011,0.0329,-3.3821
600268.SH,2012,0.3798,-0.4904
600268.SH,2013,0.3766,-0.5040
600268.SH,2014,0.2889,-0.9006
600268.SH,2015,0.5842,0.3400
600268.SH,2016,0.0730,-2.5408
600268.SH,2017,0.6374,0.5639
600269.SH,2008,0.6845,0.7746
600269.SH,2009,0.4231,-0.3101
600269.SH,2010,0.0051,-5.2707
600269.SH,2011,0.0367,-3.2688
600269.SH,2012,0.8110,1.4564
600269.SH,2013,0.7269,0.9788
600269.SH,2014,0.6269,0.5188
600269.SH,2015,0.7916,1.3346
600269.SH,2016,0.0219,-3.8011
600269.SH,2017,0.4624,-0.1506
600271.SH,2008,0.4659,-0.1366
600271.SH,2009,0.4934,-0.0264
600271.SH,2010,0.0690,-2.6018
600271.SH,2011,0.0256,-3.6400
600271.SH,2012,0.5395,0.1585
600271.SH,2013,0.5144,0.0578
600271.SH,2014,0.2619,-1.0363
600271.SH,2015,0.4280,-0.2898
600271.SH,2016,0.0816,-2.4210
600271.SH,2017,0.1347,-1.8599
600272.SH,2008,0.5091,0.0362
600272.SH,2009,0.5484,0.1942
600272.SH,2010,0.0500,-2.9450
600272.SH,2011,0.0257,-3.6351
600272.SH,2012,0.0819,-2.4170
600272.SH,2013,0.3859,-0.4647
600272.SH,2014,0.1268,-1.9294
600272.SH,2015,0.7602,1.1536
600272.SH,2016,0.0800,-2.4421
600272.SH,2017,0.5952,0.3854
600273.SH,2008,0.7472,1.0837
600273.SH,2009,0.3750,-0.5110
600273.SH,2010,0.0307,-3.4512
600273.SH,2011,0.0276,-3.5627
600273.SH,2012,0.2100,-1.3248
600273.SH,2013,0.1685,-1.5963
600273.SH,2014,0.0660,-2.6504
600273.SH,2015,0.4678,-0.1290
600273.SH,2016,0.0426,-3.1130
600273.SH,2017,0.3314,-0.7020
600275.SH,2008,0.5883,0.3567
600275.SH,2009,0.4423,-0.2319
600275.SH,2010,0.0126,-4.3629
600275.SH,2011,0.0089,-4.7108
600275.SH,2012,0.1033,-2.1606
600275.SH,2013,0.2109,-1.3198
600275.SH,2014,0.0729,-2.5423
600275.SH,2015,0.4290,-0.2858
600275.SH,2016,0.0164,-4.0939
600275.SH,2017,0.0987,-2.2115
600276.SH,2008,0.2808,-0.9406
600276.SH,2009,0.1524,-1.7162
600276.SH,2010,0.0053,-5.2264
600276.SH,2011,0.0120,-4.4071
600276.SH,2012,0.3852,-0.4675
600276.SH,2013,0.3121,-0.7901
600276.SH,2014,0.1071,-2.1209
600276.SH,2015,0.1784,-1.5272
600276.SH,2016,0.0049,-5.3192
600276.SH,2017,0.0395,-3.1921
600277.SH,2008,0.5919,0.3717
600277.SH,2009,0.4474,-0.2110
600277.SH,2010,0.0058,-5.1398
600277.SH,2011,0.0620,-2.7167
600277.SH,2012,0.3305,-0.7061
600277.SH,2013,0.2637,-1.0268
600277.SH,2014,0.4274,-0.2927
600277.SH,2015,0.0439,-3.0818
600277.SH,2016,0.0276,-3.5610
600277.SH,2017,0.0655,-2.6580
600278.SH,2008,0.7941,1.3496
600278.SH,2009,0.7032,0.8626
600278.SH,2010,0.0165,-4.0896
600278.SH,2011,0.0300,-3.4777
600278.SH,2012,0.3411,-0.6585
600278.SH,2013,0.2803,-0.9431
600278.SH,2014,0.4133,-0.3502
600278.SH,2015,0.7569,1.1357
600278.SH,2016,0.0278,-3.5561
600278.SH,2017,0.2324,-1.1950
600279.SH,2008,0.4490,-0.2049
600279.SH,2009,0.6138,0.4631
600279.SH,2010,0.0131,-4.3219
600279.SH,2011,0.0178,-4.0109
600279.SH,2012,0.6207,0.4927
600279.SH,2013,0.6890,0.7956
600279.SH,2014,0.2161,-1.2887
600279.SH,2015,0.5164,0.0656
600279.SH,2016,0.0323,-3.3997
600279.SH,2017,0.5169,0.0675
600280.SH,2008,0.6263,0.5164
600280.SH,2009,0.3616,-0.5683
600280.SH,2010,0.0051,-5.2653
600280.SH,2011,0.0956,-2.2469
600280.SH,2012,0.0943,-2.2625
600280.SH,2013,0.2734,-0.9773
600280.SH,2014,0.5256,0.1025
600280.SH,2015,0.4732,-0.1073
600280.SH,2016,0.0198,-3.9010
600280.SH,2017,0.2660,-1.0149
600281.SH,2008,0.7964,1.3640
600281.SH,2009,0.4786,-0.0857
600281.SH,2010,0.0002,-8.6694
600281.SH,2011,0.0739,-2.5282
600281.SH,2012,0.2416,-1.1439
600281.SH,2013,0.3436,-0.6473
600281.SH,2014,0.2732,-0.9783
600281.SH,2015,0.6194,0.4871
600281.SH,2016,0.0145,-4.2202
600281.SH,2017,0.2381,-1.1632
600282.SH,2008,0.7734,1.2277
600282.SH,2009,0.5297,0.1188
600282.SH,2010,0.0203,-3.8764
600282.SH,2011,0.0041,-5.4817
600282.SH,2012,0.5283,0.1133
600282.SH,2013,0.6197,0.4883
600282.SH,2014,0.3591,-0.5793
600282.SH,2015,0.6291,0.5282
600282.SH,2016,0.0531,-2.8809
600282.SH,2017,0.2517,-1.0894
600283.SH,2008,0.6471,0.6062
600283.SH,2009,0.6310,0.5365
600283.SH,2010,0.0451,-3.0528
600283.SH,2011,0.0072,-4.9265
600283.SH,2012,0.5983,0.3986
600283.SH,2013,0.2740,-0.9744
600283.SH,2014,0.1344,-1.8623
600283.SH,2015,0.5088,0.0354
600283.SH,2016,0.0087,-4.7349
600283.SH,2017,0.2242,-1.2411
600284.SH,2008,0.6413,0.5809
600284.SH,2009,0.4461,-0.2162
600284.SH,2010,0.0771,-2.4821
600284.SH,2011,0.0190,-3.9453
600284.SH,2012,0.5737,0.2970
600284.SH,2013,0.2548,-1.0730
600284.SH,2014,0.4432,-0.2281
600284.SH,2015,0.5803,0.3241
600284.SH,2016,0.0220,-3.7925
600284.SH,2017,0.2277,-1.2214
600285.SH,2008,0.6879,0.7902
600285.SH,2009,0.5530,0.2126
600285.SH,2010,0.0715,-2.5638
600285.SH,2011,0.0201,-3.8875
600285.SH,2012,0.3265,-0.7241
600285.SH,2013,0.3572,-0.5875
600285.SH,2014,0.2775,-0.9569
600285.SH,2015,0.5709,0.2856
600285.SH,2016,0.0536,-2.8709
600285.SH,2017,0.3763,-0.5054
600287.SH,2008,0.7858,1.3000
600287.SH,2009,0.3027,-0.8344
600287.SH,2010,0.0964,-2.2380
600287.SH,2011,0.0510,-2.9233
600287.SH,2012,0.4548,-0.1814
600287.SH,2013,0.3059,-0.8191
600287.SH,2014,0.3119,-0.7914
600287.SH,2015,0.6694,0.7056
600287.SH,2016,0.0130,-4.3313
600287.SH,2017,0.6159,0.4721
600288.SH,2008,0.7523,1.1112
600288.SH,2009,0.4649,-0.1404
600288.SH,2010,0.0769,-2.4851
600288.SH,2011,0.0043,-5.4536
600288.SH,2012,0.2823,-0.9331
600288.SH,2013,0.4384,-0.2477
600288.SH,2014,0.3137,-0.7829
600288.SH,2015,0.4444,-0.2235
600288.SH,2016,0.0126,-4.3576
600288.SH,2017,0.4741,-0.1037
600289.SH,2008,0.5266,0.1064
600289.SH,2009,0.4856,-0.0578
600289.SH,2010,0.0118,-4.4311
600289.SH,2011,0.0214,-3.8207
600289.SH,2012,0.6433,0.5895
600289.SH,2013,0.2142,-1.2999
600289.SH,2014,0.4585,-0.1664
600289.SH,2015,0.4766,-0.0937
600289.SH,2016,0.0603,-2.7460
600289.SH,2017,0.4522,-0.1917
600290.SH,2008,0.6525,0.6303
600290.SH,2009,0.5299,0.1196
600290.SH,2010,0.0292,-3.5054
600290.SH,2011,0.0044,-5.4218
600290.SH,2012,0.6213,0.4951
600290.SH,2013,0.4612,-0.1554
600290.SH,2014,0.2782,-0.9532
600290.SH,2015,0.7066,0.8790
600290.SH,2016,0.0428,-3.1084
600290.SH,2017,0.1423,-1.7965
600292.SH,2008,0.7377,1.0342
600292.SH,2009,0.4813,-0.0748
600292.SH,2010,0.0657,-2.6546
600292.SH,2011,0.0340,-3.3478
600292.SH,2012,0.5438,0.1756
600292.SH,2013,0.3649,-0.5540
600292.SH,2014,0.4522,-0.1916
600292.SH,2015,0.7071,0.8814
600292.SH,2016,0.0240,-3.7046
600292.SH,2017,0.4378,-0.2499
600293.SH,2008,0.5391,0.1566
600293.SH,2009,0.1306,-1.8954
600293.SH,2010,0.0319,-3.4117
600293.SH,2011,0.0314,-3.4298
600293.SH,2012,0.2035,-1.3646
600293.SH,2013,0.2712,-0.9885
600293.SH,2014,0.4001,-0.4051
600293.SH,2015,0.4345,-0.2636
600293.SH,2016,0.0175,-4.0263
600293.SH,2017,0.2859,-0.9153
600295.SH,2008,0.6036,0.4206
600295.SH,2009,0.5689,0.2772
600295.SH,2010,0.0354,-3.3062
600295.SH,2011,0.0220,-3.7963
600295.SH,2012,0.6504,0.6206
600295.SH,2013,0.4347,-0.2625
600295.SH,2014,0.0745,-2.5191
600295.SH,2015,0.6563,0.6470
600295.SH,2016,0.0428,-3.1072
600295.SH,2017,0.1040,-2.1537
600297.SH,2008,0.7239,0.9638
600297.SH,2009,0.3614,-0.5693
600297.SH,2010,0.0449,-3.0581
600297.SH,2011,0.0214,-3.8249
600297.SH,2012,0.5486,0.1951
